ID,Make,Model,Make_Year,Color,Body_Type,kilometers_run,No_of_Owners,Seating_Capacity,Fuel_Type,Fuel_Tank_Capacity(L),CC_Displacement,Transmission,Transmission_Type,Power(BHP),Torque(Nm),kilometer_at_liter,Price
388,MarutiSuzuki,S-Cross,2020,blue,suv,20156.0,1,5,petrol,48,1462,5-Speed,Manual,103.25,138.0,18.55,12266.666666666666
389,Hyundai,i10,2016,silver,hatchback,29122.0,1,5,petrol,35,1197,5-Speed,Manual,78.9,111.8,20.36,5011.111111111111
390,Hyundai,Elitei20,2016,white,hatchback,71532.0,2,5,petrol,45,1197,5-Speed,Manual,82.0,115.0,18.6,7033.333333333333
391,MGMotors,Hector,2020,white,suv,36581.0,1,5,diesel,60,1596,5-Speed,Manual,167.68,350.0,17.41,20533.333333333332
392,MGMotors,Hector,2020,white,suv,36581.0,1,5,diesel,60,1596,5-Speed,Manual,167.68,350.0,17.41,20533.333333333332
393,MGMotors,Hector,2020,white,suv,36581.0,1,5,diesel,60,1956,6-Speed,Manual,167.68,350.0,17.41,20533.333333333332
394,MGMotors,Hector,2020,white,suv,36581.0,1,5,diesel,60,1956,6-Speed,Manual,167.68,350.0,17.41,20533.333333333332
395,Hyundai,Creta,2016,red,suv,37702.0,2,5,petrol,60,1591,6-Speed,Manual,122.0,154.0,15.29,10477.777777777777
396,Hyundai,Elitei20,2018,red,hatchback,30876.0,1,5,petrol,45,1197,5-Speed,Automatic,82.0,115.0,18.6,7877.777777777777
397,Volkswagen,Polo,2011,white,hatchback,92227.0,2,5,petrol,45,1199,5-Speed,Manual,74.0,110.0,16.2,4466.666666666667
398,Volkswagen,Ameo,2017,grey,sedan,24747.0,1,5,petrol,45,1298,5-Speed,Automatic,73.75,110.0,17.0,7177.777777777777
399,Hyundai,i10,2013,white,hatchback,26671.0,2,5,petrol,35,1086,5-Speed,Manual,68.05,99.04,19.81,3711.1111111111113
400,MarutiSuzuki,Swift,2013,red,hatchback,84739.0,1,5,diesel,43,1248,5-Speed,Manual,74.0,190.0,22.9,5511.111111111111
401,Volkswagen,Polo,2017,silver,hatchback,90423.0,1,5,diesel,45,1498,5-Speed,Manual,88.0,230.0,20.18,8166.666666666667
402,MarutiSuzuki,Ritz,2015,brown,hatchback,40632.0,1,5,petrol,43,1197,5-Speed,Manual,85.0,113.0,18.5,5411.111111111111
403,MarutiSuzuki,Ritz,2013,silver,hatchback,59010.0,1,5,petrol,43,1197,5-Speed,Manual,85.0,113.0,18.5,4555.555555555556
404,Hyundai,Elitei20,2018,red,hatchback,24732.0,1,5,petrol,45,1197,5-Speed,Automatic,82.0,115.0,18.6,8511.111111111111
405,Kia,Seltos,2020,red,suv,14077.0,1,5,petrol,50,1353,6-Speed,Manual,138.0,242.0,16.1,18300.0
406,Hyundai,Eon,2013,blue,hatchback,19600.0,1,5,petrol,32,814,5-Speed,Manual,55.2,74.5,21.1,3455.5555555555557
407,Hyundai,i10,2015,silver,hatchback,25413.0,2,5,petrol,35,1197,5-Speed,Manual,68.0,99.08,19.81,4344.444444444444
408,Hyundai,FluidicVerna4S,2017,silver,sedan,95862.0,1,5,diesel,43,1582,6-Speed,Manual,126.0,260.0,24.8,9666.666666666666
409,MarutiSuzuki,WagonR1.0,2012,blue,hatchback,53015.0,2,5,petrol,35,998,5-Speed,Manual,67.1,90.0,18.9,3588.8888888888887
410,Honda,Jazz,2015,maroon,hatchback,63279.0,1,5,petrol,40,1199,5-Speed,Manual,88.51,110.0,16.6,6644.444444444444
411,Hyundai,Xcent,2017,grey,sedan,73591.0,1,5,petrol,43,1197,5-Speed,Manual,81.86,113.75,20.14,6544.444444444444
412,MarutiSuzuki,Celerio,2017,white,hatchback,79503.0,1,5,petrol,35,998,5-Speed,Automatic,67.04,90.0,23.1,5155.555555555556
413,Hyundai,Verna,2014,red,sedan,60227.0,1,5,diesel,43,1582,6-Speed,Manual,126.0,260.0,21.9,7800.0
414,Renault,Kwid,2021,blue,hatchback,5564.0,1,5,petrol,28,799,5-Speed,Automatic,53.0,72.0,20.71,5244.444444444444
415,Renault,Kwid,2017,white,hatchback,71696.0,1,5,petrol,28,999,5-Speed,Manual,67.0,91.0,23.01,3922.222222222222
416,Volkswagen,Polo,2011,black,hatchback,44787.0,2,5,petrol,45,1199,5-Speed,Manual,74.0,110.0,16.2,4466.666666666667
417,Hyundai,Creta,2017,red,suv,68295.0,2,5,petrol,60,1591,6-Speed,Manual,122.0,154.0,15.29,10855.555555555555
418,MarutiSuzuki,AltoK10,2016,white,hatchback,38868.0,2,5,petrol,35,998,5-Speed,Manual,67.0,90.0,24.07,3977.777777777778
419,MarutiSuzuki,Ritz,2012,blue,hatchback,40411.0,1,5,petrol,45,1197,5-Speed,Manual,85.0,113.0,18.5,4433.333333333333
420,Hyundai,Elitei20,2020,white,hatchback,17156.0,1,5,petrol,40,1197,5-Speed,Automatic,81.86,117.0,18.6,9288.888888888889
421,Ford,EcoSport,2017,black,suv,12761.0,2,5,petrol,52,1499,5-Speed,Manual,110.0,140.0,15.8,8922.222222222223
422,MarutiSuzuki,Alto800,2021,grey,hatchback,10563.0,1,5,petrol,35,796,5-Speed,Manual,47.3,69.0,22.05,4555.555555555556
423,Hyundai,Elitei20,2018,red,hatchback,13948.0,1,5,petrol,45,1197,5-Speed,Automatic,82.0,115.0,18.6,8833.333333333334
424,Hyundai,Verna,2019,silver,sedan,6165.0,1,5,petrol,45,1591,6-Speed,Automatic,121.3,151.0,17.0,14066.666666666666
425,Hyundai,i10,2012,red,hatchback,44478.0,2,5,petrol,35,1197,5-Speed,Manual,78.9,111.7,20.36,3811.1111111111113
426,Hyundai,i10,2011,golden,hatchback,85895.0,1,5,petrol,35,1197,5-Speed,Manual,78.9,111.8,20.36,4022.222222222222
427,Datsun,Redi-GO,2017,red,hatchback,42187.0,1,5,petrol,28,799,5-Speed,Manual,53.64,72.0,20.71,3333.3333333333335
428,Hyundai,Elitei20,2016,blue,hatchback,88795.0,1,5,diesel,45,1396,6-Speed,Manual,88.73,219.7,22.54,7711.111111111111
429,Hyundai,i20,2013,grey,hatchback,45000.0,2,5,petrol,45,1197,5-Speed,Manual,82.85,113.7,18.5,5377.777777777777
430,Honda,City,2018,white,sedan,14861.0,1,5,petrol,40,1497,5-Speed,Automatic,117.6,145.0,17.4,11122.222222222223
431,Hyundai,i10,2014,red,hatchback,61455.0,1,5,petrol,35,1197,5-Speed,Manual,68.0,99.08,19.81,4266.666666666667
432,Honda,WR-V,2019,brown,suv,23697.0,1,5,petrol,40,1199,5-Speed,Manual,88.5,110.0,16.5,9533.333333333334
433,MarutiSuzuki,Celerio,2017,grey,hatchback,84623.0,1,5,petrol,35,998,5-Speed,Automatic,67.04,90.0,23.1,5355.555555555556
434,Honda,Jazz,2016,silver,hatchback,36822.0,1,5,petrol,40,1199,5-Speed,Automatic,88.7,110.0,18.7,6455.555555555556
435,Hyundai,i10,2011,silver,hatchback,49985.0,1,5,petrol,35,1197,5-Speed,Manual,68.0,99.08,19.81,3555.5555555555557
436,Hyundai,Creta,2018,red,suv,25411.0,1,5,petrol,60,1591,6-Speed,Manual,122.0,154.0,15.29,13066.666666666666
437,Hyundai,Creta,2019,white,suv,26198.0,1,5,petrol,55,1696,6-Speed,Automatic,121.33,151.0,16.8,14155.555555555555
438,MarutiSuzuki,AltoK10,2016,grey,hatchback,21812.0,1,5,petrol,35,998,5-Speed,Manual,67.0,90.0,24.07,4022.222222222222
439,Renault,Kwid,2020,white,hatchback,15591.0,1,5,petrol,28,1298,5-Speed,Automatic,67.0,91.0,22.0,5433.333333333333
440,Honda,City,2015,white,sedan,50821.0,2,5,petrol,40,1497,5-Speed,Manual,117.3,145.0,18.0,9055.555555555555
441,Hyundai,Creta,2017,red,suv,57167.0,1,5,petrol,60,1591,6-Speed,Manual,122.0,154.0,15.29,11822.222222222223
442,Hyundai,i10,2014,silver,hatchback,62904.0,1,5,petrol,35,1197,5-Speed,Manual,68.0,99.08,19.81,4322.222222222223
443,Honda,Jazz,2018,silver,hatchback,13074.0,1,5,petrol,40,1199,5-Speed,Manual,88.51,110.0,16.6,7944.444444444444
444,Ford,EcoSport,2016,grey,suv,96471.0,1,5,diesel,52,1498,5-Speed,Manual,99.0,205.0,22.7,6977.777777777777
445,Hyundai,Eon,2015,red,hatchback,40959.0,1,5,petrol,32,814,5-Speed,Manual,55.2,74.5,21.1,3522.222222222222
446,Ford,FigoAspire,2020,white,sedan,18300.0,1,5,petrol,42,1798,5-Speed,Manual,94.93,119.0,18.5,8100.0
447,MarutiSuzuki,AltoK10,2017,grey,hatchback,32419.0,1,5,petrol,35,998,5-Speed,Manual,67.0,90.0,24.07,4400.0
448,MarutiSuzuki,Ertiga,2016,blue,muv,35128.0,1,7,diesel,45,1248,5-Speed,Manual,89.0,200.0,24.52,10544.444444444445
449,Hyundai,i10,2016,grey,hatchback,36707.0,1,5,petrol,35,1197,5-Speed,Manual,78.9,111.8,20.36,5033.333333333333
450,MarutiSuzuki,Ertiga,2016,grey,muv,99495.0,1,7,diesel,45,1248,5-Speed,Manual,89.0,200.0,24.52,9977.777777777777
451,MarutiSuzuki,AltoK10,2011,red,hatchback,69077.0,1,5,petrol,35,998,5-Speed,Manual,67.1,90.0,20.92,3122.222222222222
452,Hyundai,Elitei20,2017,grey,hatchback,81673.0,1,5,petrol,45,1197,5-Speed,Manual,81.83,114.7,18.6,6977.777777777777
453,Hyundai,Elitei20,2017,blue,hatchback,22127.0,1,5,petrol,45,1197,5-Speed,Manual,81.83,114.7,18.6,7922.222222222223
454,MarutiSuzuki,WagonR1.0,2011,brown,hatchback,43763.0,1,5,petrol,35,998,5-Speed,Manual,67.1,90.0,18.9,3755.5555555555557
455,MarutiSuzuki,Ritz,2014,grey,hatchback,45887.0,2,5,petrol,43,1197,5-Speed,Manual,85.0,113.0,18.5,4944.444444444444
456,MarutiSuzuki,Celerio,2015,red,hatchback,68859.0,1,5,petrol,35,998,5-Speed,Automatic,67.04,90.0,23.1,4966.666666666667
457,Hyundai,Elitei20,2017,white,hatchback,24353.0,1,5,petrol,45,1197,5-Speed,Manual,81.83,114.7,18.6,6888.888888888889
458,Ford,FigoAspire,2017,white,sedan,53467.0,1,5,petrol,42,1194,5-Speed,Manual,94.93,119.0,18.5,5822.222222222223
459,Hyundai,Verna,2017,silver,sedan,18732.0,1,5,petrol,45,1591,6-Speed,Automatic,121.3,151.0,17.0,11633.333333333334
460,Hyundai,i10,2015,white,hatchback,24631.0,1,5,petrol,35,1197,5-Speed,Manual,78.9,111.8,20.36,4933.333333333333
461,MarutiSuzuki,Ertiga,2016,white,muv,54971.0,1,7,diesel,45,1248,5-Speed,Manual,89.0,200.0,24.52,10066.666666666666
462,MarutiSuzuki,S-Presso,2022,white,hatchback,12076.0,1,5,petrol+cng,27,998,5-Speed,Manual,58.0,78.0,31.19,7622.222222222223
463,Hyundai,i10,2013,white,hatchback,35425.0,1,5,petrol,35,1197,5-Speed,Manual,78.9,111.7,20.36,4133.333333333333
464,Hyundai,Elitei20,2016,silver,hatchback,54734.0,1,5,diesel,45,1396,6-Speed,Manual,89.0,220.0,22.54,7600.0
465,MarutiSuzuki,AltoK10,2015,silver,hatchback,39807.0,1,5,petrol,35,998,5-Speed,Manual,67.0,90.0,24.07,3911.1111111111113
466,Hyundai,i10,2014,grey,hatchback,41667.0,2,5,petrol,35,1197,5-Speed,Manual,78.9,111.8,20.36,4355.555555555556
467,MarutiSuzuki,Ritz,2015,brown,hatchback,28840.0,1,5,petrol,43,1197,5-Speed,Manual,85.0,113.0,18.5,5433.333333333333
468,Hyundai,Xcent,2014,blue,sedan,69402.0,1,5,petrol,43,1197,4-Speed,Automatic,81.0,114.0,16.1,6122.222222222223
469,Honda,Jazz,2017,white,hatchback,53613.0,2,5,petrol,40,1199,7-Speed,Manual,88.51,110.0,17.01,7644.444444444444
470,Kia,Seltos,2019,white,suv,27562.0,1,5,petrol,50,1353,6-Speed,Manual,138.0,242.0,16.1,17211.11111111111
471,Honda,Jazz,2018,brown,hatchback,14952.0,1,5,petrol,40,1199,5-Speed,Manual,88.51,110.0,16.6,7888.888888888889
472,MarutiSuzuki,WagonR1.0,2011,white,hatchback,71380.0,1,5,petrol,35,998,5-Speed,Manual,67.1,90.0,18.9,3422.222222222222
473,Mahindra,Scorpio,2015,white,suv,44987.0,1,7,diesel,60,2179,5-Speed,Manual,120.0,280.0,15.4,9422.222222222223
474,Hyundai,Elitei20,2018,grey,hatchback,34491.0,1,5,petrol,45,1197,5-Speed,Automatic,82.0,115.0,18.6,8744.444444444445
475,Hyundai,i20Active,2016,white,crossover,88321.0,1,5,petrol,45,1197,5-Speed,Automatic,82.0,115.0,17.19,7088.888888888889
476,Renault,Kwid,2021,brown,hatchback,11275.0,1,5,petrol,28,1298,5-Speed,Automatic,67.0,91.0,22.0,5866.666666666667
477,Hyundai,Verna,2013,silver,sedan,84391.0,1,5,petrol,43,1591,4-Speed,Automatic,121.0,158.0,16.61,6733.333333333333
478,MarutiSuzuki,SwiftDzire,2012,red,sedan,93004.0,1,5,petrol,42,1197,5-Speed,Manual,85.8,114.0,19.1,4911.111111111111
479,MarutiSuzuki,Ciaz,2019,blue,sedan,23861.0,2,5,petrol,43,1696,5-Speed,Manual,103.25,138.0,20.65,9544.444444444445
480,Hyundai,Grandi10,2016,grey,hatchback,43877.0,1,5,petrol,43,1197,5-Speed,Manual,82.0,114.0,18.9,5711.111111111111
481,Honda,City,2015,silver,sedan,76926.0,1,5,petrol,40,1497,5-Speed,Manual,117.3,145.0,17.8,7366.666666666667
482,Hyundai,Elitei20,2016,blue,hatchback,94389.0,1,5,petrol,45,1197,5-Speed,Manual,81.83,114.7,18.6,6311.111111111111
483,MarutiSuzuki,Ritz,2014,silver,hatchback,64291.0,2,5,petrol,43,1197,5-Speed,Manual,85.0,113.0,18.5,4522.222222222223
484,Hyundai,FluidicVerna4S,2017,white,sedan,25068.0,1,5,petrol,43,1591,5-Speed,Manual,121.0,158.0,17.4,9155.555555555555
485,Renault,Triber,2020,white,muv,27215.0,1,7,petrol,40,999,5-Speed,Manual,71.0,96.0,20.0,8211.111111111111
486,Hyundai,i20,2014,blue,hatchback,62692.0,2,5,petrol,45,1197,5-Speed,Manual,82.85,113.0,18.5,5388.888888888889
487,Hyundai,Verna,2020,grey,sedan,16234.0,1,5,diesel,45,1493,6-Speed,Manual,113.0,250.0,25.0,16266.666666666666
488,Hyundai,Elitei20,2018,grey,hatchback,39742.0,1,5,petrol,45,1197,5-Speed,Automatic,82.0,115.0,18.6,7677.777777777777
489,MarutiSuzuki,WagonR1.0,2017,grey,hatchback,27876.0,1,5,petrol,32,998,5-Speed,Manual,67.05,90.0,21.79,5688.888888888889
490,Hyundai,Elitei20,2017,red,hatchback,51511.0,1,5,diesel,45,1396,6-Speed,Manual,88.73,219.7,22.54,8755.555555555555
491,MarutiSuzuki,Swift,2012,black,hatchback,82049.0,1,5,diesel,43,1248,5-Speed,Manual,74.0,190.0,22.9,5077.777777777777
492,MarutiSuzuki,Dzire,2018,blue,sedan,16257.0,1,5,petrol,37,1197,5-Speed,Automatic,88.5,113.0,23.26,8388.888888888889
493,Mahindra,XUV300,2020,white,suv,39894.0,1,5,diesel,42,1497,6-Speed,Manual,115.0,300.0,20.0,14188.888888888889
494,MarutiSuzuki,Eeco,2018,grey,muv,24630.0,1,5,petrol,40,1196,5-Speed,Manual,72.42,98.0,16.11,5022.222222222223
495,MarutiSuzuki,AltoK10,2013,red,hatchback,74834.0,1,5,petrol,35,998,5-Speed,Manual,67.1,90.0,20.92,3344.4444444444443
496,MarutiSuzuki,AltoK10,2011,black,hatchback,54857.0,2,5,petrol,35,998,5-Speed,Manual,67.1,90.0,20.92,2911.1111111111113
497,MarutiSuzuki,AltoK10,2013,red,hatchback,59394.0,1,5,petrol,35,998,5-Speed,Manual,67.1,90.0,20.92,3422.222222222222
498,MarutiSuzuki,Ciaz,2020,white,sedan,8617.0,1,5,petrol,43,1696,5-Speed,Manual,103.25,138.0,20.65,11366.666666666666
499,Ford,Freestyle,2018,red,crossover,29028.0,1,5,petrol,42,1298,5-Speed,Automatic,94.93,119.0,18.5,7055.555555555556
500,MarutiSuzuki,Ciaz,2020,grey,sedan,4878.0,1,5,petrol,43,1696,5-Speed,Manual,103.25,138.0,20.65,11277.777777777777
501,MarutiSuzuki,AltoK10,2011,silver,hatchback,82262.0,2,5,petrol,35,998,5-Speed,Manual,67.1,90.0,20.92,2833.3333333333335
502,MarutiSuzuki,Swift,2011,red,hatchback,56696.0,1,5,petrol,43,1197,5-Speed,Manual,85.0,113.0,16.1,4400.0
503,Hyundai,Creta,2016,red,suv,40249.0,1,5,petrol,60,1591,6-Speed,Manual,122.0,154.0,15.29,11233.333333333334
504,Hyundai,Elitei20,2015,red,hatchback,29169.0,1,5,petrol,45,1197,5-Speed,Manual,82.0,115.0,18.6,7344.444444444444
505,MarutiSuzuki,Ritz,2014,red,hatchback,48449.0,1,5,petrol,43,1197,5-Speed,Manual,85.0,113.0,18.5,5000.0
506,Volkswagen,Polo,2011,red,hatchback,55512.0,1,5,petrol,45,1199,5-Speed,Manual,74.0,110.0,16.2,4833.333333333333
507,Hyundai,Verna,2014,white,sedan,81335.0,2,5,diesel,43,1582,4-Speed,Manual,126.0,260.0,21.9,8577.777777777777
508,MarutiSuzuki,Alto800,2015,silver,hatchback,25388.0,1,5,petrol,35,796,5-Speed,Manual,47.3,69.0,22.74,3677.777777777778
509,Renault,Kiger,2021,white,suv,17120.0,1,5,petrol,40,1298,5-Speed,Automatic,71.0,96.0,19.7,9222.222222222223
510,Renault,Kwid,2021,silver,hatchback,25170.0,1,5,petrol,28,799,5-Speed,Automatic,53.0,72.0,20.71,5388.888888888889
511,MarutiSuzuki,Ritz,2014,brown,hatchback,67154.0,2,5,petrol,43,1197,5-Speed,Manual,85.0,113.0,18.5,4500.0
512,MarutiSuzuki,WagonR1.0,2012,grey,hatchback,40078.0,1,5,petrol,35,998,5-Speed,Manual,67.1,90.0,18.9,3855.5555555555557
513,MarutiSuzuki,Alto800,2017,grey,hatchback,10100.0,1,5,petrol,35,796,5-Speed,Manual,47.3,69.0,22.0,4100.0
514,Hyundai,Elitei20,2018,red,hatchback,23326.0,1,5,petrol,45,1197,5-Speed,Automatic,82.0,115.0,18.6,8533.333333333334
515,Honda,Jazz,2016,red,hatchback,56762.0,1,5,petrol,40,1199,5-Speed,Automatic,88.7,110.0,18.7,6422.222222222223
516,MarutiSuzuki,Alto800,2021,white,hatchback,6363.0,1,5,petrol,35,796,5-Speed,Manual,47.3,69.0,22.05,4633.333333333333
517,MarutiSuzuki,WagonR1.0,2012,blue,hatchback,49799.0,1,5,petrol,35,998,5-Speed,Manual,67.1,90.0,18.9,3877.777777777778
518,Honda,Jazz,2016,white,hatchback,94873.0,1,5,petrol,40,1199,5-Speed,Automatic,88.7,110.0,18.7,6400.0
519,Ford,EcoSport,2016,blue,suv,69414.0,1,5,petrol,52,999,5-Speed,Manual,124.0,170.0,18.9,6988.888888888889
520,Hyundai,i10,2014,red,hatchback,40450.0,1,5,petrol,35,1197,5-Speed,Manual,78.9,111.8,20.36,4700.0
521,Ford,EcoSport,2014,white,suv,86120.0,1,5,diesel,52,1498,5-Speed,Manual,98.96,215.0,21.7,7144.444444444444
522,Hyundai,Elitei20,2018,red,hatchback,29948.0,1,5,petrol,45,1197,5-Speed,Automatic,82.0,115.0,18.6,8188.888888888889
523,Renault,Kwid,2019,grey,hatchback,22356.0,1,5,petrol,28,799,5-Speed,Manual,53.3,72.0,25.17,4722.222222222223
524,Hyundai,i10,2011,grey,hatchback,77554.0,1,5,petrol,35,1086,5-Speed,Manual,68.05,99.04,19.81,3666.6666666666665
525,Kia,Seltos,2020,red,suv,18499.0,1,5,petrol,50,1497,6-Speed,Manual,113.4,114.0,16.8,15211.111111111111
526,MarutiSuzuki,Eeco,2019,grey,muv,27462.0,1,5,petrol,40,1196,5-Speed,Manual,72.42,98.0,16.11,4844.444444444444
527,Honda,WR-V,2019,red,suv,53948.0,1,5,petrol,40,1199,5-Speed,Manual,88.5,110.0,16.5,9811.111111111111
528,Kia,Seltos,2020,red,suv,20280.0,1,5,petrol,50,1353,6-Speed,Manual,138.0,242.0,16.1,17888.88888888889
529,Hyundai,VernaTransform,2011,white,sedan,75713.0,2,5,petrol,45,1599,5-Speed,Automatic,103.0,147.0,11.8,4444.444444444444
530,MarutiSuzuki,AltoK10,2019,grey,hatchback,35607.0,1,5,petrol,35,998,5-Speed,Manual,67.0,90.0,24.07,4766.666666666667
531,MarutiSuzuki,Eeco,2017,silver,muv,75728.0,1,5,petrol,40,1196,5-Speed,Manual,72.42,98.0,16.11,4533.333333333333
532,Hyundai,i10,2015,white,hatchback,26176.0,2,5,petrol,35,1197,5-Speed,Manual,78.9,111.8,20.36,4533.333333333333
533,MarutiSuzuki,Dzire,2018,blue,sedan,19949.0,1,5,petrol,37,1197,5-Speed,Automatic,88.5,113.0,24.12,8211.111111111111
534,Renault,Duster,2015,red,suv,59680.0,1,5,diesel,50,1596,5-Speed,Manual,108.0,248.0,19.6,8377.777777777777
535,Renault,Duster,2015,red,suv,59680.0,1,5,diesel,50,1596,5-Speed,Manual,108.0,248.0,19.6,8377.777777777777
536,Renault,Duster,2015,red,suv,59680.0,1,5,diesel,50,1461,5-Speed,Manual,108.0,248.0,19.6,8377.777777777777
537,Renault,Duster,2015,red,suv,59680.0,1,5,diesel,50,1461,5-Speed,Manual,108.0,248.0,19.6,8377.777777777777
538,Hyundai,Xcent,2014,white,sedan,68363.0,1,5,petrol,43,1197,5-Speed,Manual,81.0,114.0,19.1,5122.222222222223
539,Renault,Triber,2020,red,muv,12256.0,1,7,petrol,40,999,5-Speed,Automatic,72.0,96.0,18.2,8133.333333333333
540,Renault,Triber,2019,orange,muv,16554.0,1,7,petrol,40,999,5-Speed,Manual,71.0,96.0,20.0,7788.888888888889
541,Hyundai,i10,2015,silver,hatchback,38156.0,2,5,petrol,35,1197,5-Speed,Manual,78.9,111.8,20.36,4511.111111111111
542,MarutiSuzuki,Alto800,2012,white,hatchback,66016.0,1,5,petrol,35,796,5-Speed,Manual,47.3,69.0,22.74,3011.1111111111113
543,Hyundai,Eon,2013,blue,hatchback,24862.0,1,5,petrol,32,814,5-Speed,Manual,55.2,74.5,21.1,3255.5555555555557
544,Toyota,Etios,2012,silver,sedan,67312.0,2,5,petrol,45,1496,5-Speed,Manual,90.0,132.0,17.57,4088.8888888888887
545,Hyundai,Grandi10,2013,red,hatchback,68842.0,1,5,petrol,43,1197,5-Speed,Manual,82.0,114.0,18.9,4966.666666666667
546,Honda,WR-V,2018,brown,suv,48924.0,1,5,diesel,40,1498,6-Speed,Manual,97.89,200.0,23.7,10133.333333333334
547,MarutiSuzuki,SwiftDzire,2011,grey,sedan,71460.0,1,5,petrol,43,1298,5-Speed,Manual,85.8,114.0,17.5,4300.0
548,Renault,Kwid,2019,red,hatchback,33661.0,1,5,petrol,28,999,5-Speed,Manual,67.0,91.0,23.01,4977.777777777777
549,Toyota,Yaris,2020,white,sedan,33394.0,2,5,petrol,42,1596,5-Speed,Manual,105.94,140.0,18.1,11677.777777777777
550,Toyota,Yaris,2020,white,sedan,33394.0,2,5,petrol,42,1596,5-Speed,Manual,105.94,140.0,18.1,11677.777777777777
551,Toyota,Yaris,2020,white,sedan,33394.0,2,5,petrol,42,1496,5-Speed,Manual,105.94,140.0,18.1,11677.777777777777
552,Toyota,Yaris,2020,white,sedan,33394.0,2,5,petrol,42,1496,5-Speed,Manual,105.94,140.0,18.1,11677.777777777777
553,Toyota,Yaris,2019,brown,sedan,9242.0,1,5,petrol,42,1596,6-Speed,Manual,105.94,140.0,17.18,10155.555555555555
554,Toyota,Yaris,2019,brown,sedan,9242.0,1,5,petrol,42,1596,6-Speed,Manual,105.94,140.0,17.18,10155.555555555555
555,Toyota,Yaris,2019,brown,sedan,9242.0,1,5,petrol,42,1496,6-Speed,Manual,105.94,140.0,17.18,10155.555555555555
556,Toyota,Yaris,2019,brown,sedan,9242.0,1,5,petrol,42,1496,6-Speed,Manual,105.94,140.0,17.18,10155.555555555555
557,Hyundai,Verna,2014,white,sedan,88267.0,1,5,petrol,43,1591,5-Speed,Automatic,121.0,158.0,17.01,6644.444444444444
558,MGMotors,Hector,2020,silver,suv,13185.0,1,5,diesel,60,1596,5-Speed,Manual,167.68,350.0,17.41,20244.444444444445
559,MGMotors,Hector,2020,silver,suv,13185.0,1,5,diesel,60,1596,5-Speed,Manual,167.68,350.0,17.41,20244.444444444445
560,MGMotors,Hector,2020,silver,suv,13185.0,1,5,diesel,60,1956,6-Speed,Manual,167.68,350.0,17.41,20244.444444444445
561,MGMotors,Hector,2020,silver,suv,13185.0,1,5,diesel,60,1956,6-Speed,Manual,167.68,350.0,17.41,20244.444444444445
562,Kia,Seltos,2020,white,suv,25450.0,1,5,petrol,50,1353,6-Speed,Manual,138.0,242.0,16.1,17655.555555555555
563,Toyota,Yaris,2020,white,sedan,37283.0,2,5,petrol,42,1596,5-Speed,Manual,105.94,140.0,18.1,11411.111111111111
564,Toyota,Yaris,2020,white,sedan,37283.0,2,5,petrol,42,1596,5-Speed,Manual,105.94,140.0,18.1,11411.111111111111
565,Toyota,Yaris,2020,white,sedan,37283.0,2,5,petrol,42,1496,5-Speed,Manual,105.94,140.0,18.1,11411.111111111111
566,Toyota,Yaris,2020,white,sedan,37283.0,2,5,petrol,42,1496,5-Speed,Manual,105.94,140.0,18.1,11411.111111111111
567,MarutiSuzuki,Ciaz,2019,blue,sedan,41804.0,1,5,petrol,43,1696,5-Speed,Manual,103.25,138.0,20.65,9588.888888888889
568,MarutiSuzuki,WagonR1.0,2011,red,hatchback,72631.0,1,5,petrol,35,998,5-Speed,Manual,67.1,90.0,18.9,3500.0
569,Renault,Kwid,2019,grey,hatchback,37865.0,1,5,petrol,28,999,5-Speed,Manual,67.0,91.0,23.01,4811.111111111111
570,Hyundai,Grandi10,2014,white,hatchback,72514.0,1,5,petrol,43,1197,5-Speed,Manual,82.0,114.0,18.9,5044.444444444444
571,Renault,Kiger,2021,silver,suv,21304.0,1,5,petrol,40,1298,5-Speed,Automatic,71.0,96.0,19.17,8966.666666666666
572,MarutiSuzuki,Swift,2021,red,hatchback,7881.0,1,5,petrol,37,1197,5-Speed,Manual,81.8,113.0,21.21,8155.555555555556
573,Mahindra,Scorpio,2016,black,suv,54656.0,1,7,diesel,60,2179,5-Speed,Manual,120.0,280.0,15.4,11711.111111111111
574,MarutiSuzuki,Celerio,2014,grey,hatchback,39400.0,1,5,petrol,35,998,5-Speed,Automatic,67.04,90.0,23.1,4988.888888888889
575,Skoda,Rapid,2012,silver,sedan,52326.0,1,5,petrol,55,1598,6-Speed,Automatic,103.0,153.0,14.3,5977.777777777777
576,Hyundai,i20Active,2018,brown,crossover,24310.0,1,5,petrol,45,1197,5-Speed,Automatic,82.0,115.0,17.19,9811.111111111111
577,Hyundai,Grandi10,2017,silver,hatchback,25966.0,1,5,petrol,43,1197,5-Speed,Automatic,81.86,113.75,18.9,6044.444444444444
578,Honda,City,2011,black,sedan,90745.0,1,5,petrol,42,1497,5-Speed,Automatic,118.0,146.0,10.4,5388.888888888889
579,Hyundai,Venue,2019,blue,suv,21628.0,1,5,petrol,45,998,6-Speed,Manual,118.35,171.6,18.27,11055.555555555555
580,Renault,Triber,2020,blue,muv,43164.0,1,7,petrol,40,999,5-Speed,Automatic,72.0,96.0,18.2,8355.555555555555
581,MarutiSuzuki,Alto,2011,black,hatchback,16061.0,2,5,petrol,35,796,5-Speed,Manual,46.3,62.0,19.7,2955.5555555555557
